step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
166,PAYMENT,4795.76,C289705163,74101.0,69305.24,M1380293123,0.0,0.0,0,0
139,PAYMENT,7327.52,C1155867572,109958.55,102631.03,M418948782,0.0,0.0,0,0
182,CASH_OUT,220336.2,C1299108112,0.0,0.0,C1335008547,665746.4,886082.6,0,0
138,CASH_OUT,193958.65,C326663267,54859.82,0.0,C1446304183,6266130.25,6460088.9,0,0
230,CASH_IN,386922.49,C1134603005,5974.0,392896.49,C1547130299,93689.25,0.0,0,0
300,CASH_OUT,135412.69,C1446239313,0.0,0.0,C1561600039,5542899.25,5678311.93,0,0
331,CASH_IN,111559.09,C1440697255,5054.0,116613.09,C604476323,388322.6,276763.52,0,0
258,PAYMENT,574.9,C1977761551,0.0,0.0,M1363062822,0.0,0.0,0,0
522,TRANSFER,725320.11,C1903713195,0.0,0.0,C1579696622,2523026.31,3248346.41,0,0
322,PAYMENT,9348.14,C1794999004,0.0,0.0,M888553414,0.0,0.0,0,0
166,PAYMENT,2851.24,C84580871,31255.0,28403.76,M1915649748,0.0,0.0,0,0
547,CASH_OUT,86495.9,C1348052036,50419.0,0.0,C935137144,569427.33,655923.23,0,0
301,PAYMENT,1866.15,C443037755,0.0,0.0,M1273200877,0.0,0.0,0,0
379,CASH_IN,215809.55,C494917172,8745.0,224554.55,C2126317162,1478018.98,1262209.43,0,0
254,CASH_OUT,34043.18,C234286515,23331.0,0.0,C1185332713,1127531.95,1161575.14,0,0
254,CASH_IN,155969.23,C764585825,0.0,155969.23,C1649557718,1524664.49,1368695.26,0,0
258,CASH_OUT,10247.81,C1276065953,0.0,0.0,C1544101492,742319.74,738272.34,0,0
208,CASH_IN,43087.32,C137030058,60270.0,103357.32,C100524413,0.0,0.0,0,0
278,CASH_IN,95306.89,C174292675,8252978.43,8348285.32,C1840477353,528408.64,433101.75,0,0
230,CASH_IN,298260.5,C498260090,255170.0,553430.5,C25461440,786006.15,487745.65,0,0
43,PAYMENT,17637.7,C913272108,3547.0,0.0,M1727969674,0.0,0.0,0,0
325,CASH_IN,39132.22,C984100888,1510024.6,1549156.82,C2143499926,556615.14,517482.92,0,0
306,PAYMENT,9664.72,C1397838400,143002.4,133337.69,M1853237348,0.0,0.0,0,0
259,CASH_OUT,462163.73,C241835553,0.0,0.0,C1002197823,913802.84,1375966.57,0,0
250,TRANSFER,761271.97,C743247796,111028.0,0.0,C2040323456,0.0,761271.97,0,0
404,PAYMENT,49490.4,C481227302,0.0,0.0,M148399013,0.0,0.0,0,0
165,CASH_IN,16991.09,C1404743943,2520617.42,2537608.52,C1769155229,3033008.33,3016017.24,0,0
262,CASH_OUT,139034.02,C1548931295,256276.0,117241.98,C1666542398,0.0,139034.02,0,0
357,PAYMENT,27021.61,C2032570557,0.0,0.0,M915191243,0.0,0.0,0,0
403,CASH_IN,137676.59,C528020354,632631.01,770307.6,C128538623,8665608.15,8527931.56,0,0
396,CASH_IN,134167.94,C1847816415,1814567.91,1948735.85,C1119230640,412530.12,278362.18,0,0
544,CASH_IN,83985.83,C1845651144,21166.0,105151.83,C1813326990,0.0,0.0,0,0
361,TRANSFER,607906.6,C1382033899,0.0,0.0,C1990721059,747155.61,1355062.21,0,0
35,PAYMENT,3914.18,C1836666428,11627.0,7712.82,M22846254,0.0,0.0,0,0
282,CASH_OUT,35974.7,C247564151,505039.0,469064.3,C121355014,826222.98,862197.68,0,0
357,TRANSFER,71164.88,C2037004088,41972.0,0.0,C969296471,5032.8,76197.68,0,0
261,PAYMENT,20384.51,C400525272,0.0,0.0,M396927842,0.0,0.0,0,0
164,PAYMENT,25156.9,C1764290844,234.0,0.0,M1704904791,0.0,0.0,0,0
7,CASH_OUT,133897.63,C1050573424,0.0,0.0,C1233454027,755218.12,889115.75,0,0
276,PAYMENT,26607.58,C1529735517,0.0,0.0,M8768825,0.0,0.0,0,0
256,PAYMENT,5449.49,C1842360605,116305.01,110855.51,M1931679720,0.0,0.0,0,0
397,CASH_OUT,74587.99,C389534935,0.0,0.0,C2082965640,402804.57,477392.56,0,0
355,CASH_OUT,105651.28,C2067282367,0.0,0.0,C603986430,188899.77,294551.05,0,0
393,PAYMENT,70942.78,C1670687421,1202.0,0.0,M601357764,0.0,0.0,0,0
258,CASH_OUT,153331.49,C631793407,14575.0,0.0,C373328018,3427408.11,3580739.6,0,0
134,CASH_OUT,8538.85,C1938226756,18781.0,10242.15,C1707562530,8971287.53,8979826.37,0,0
42,CASH_OUT,249285.51,C853849797,0.0,0.0,C759858333,297950.64,547236.15,0,0
352,DEBIT,4201.04,C1829837747,1151.0,0.0,C1695627583,186578.74,190779.77,0,0
263,CASH_OUT,10561.28,C956193684,0.0,0.0,C623356954,383482.75,394044.03,0,0
36,CASH_OUT,463519.5,C785210501,16046.0,0.0,C1445488642,0.0,699134.88,0,0
259,CASH_IN,370052.59,C929030335,3695931.17,4065983.76,C588200662,1289860.79,919808.2,0,0
187,CASH_IN,161879.79,C112635605,198408.0,360287.79,C1963835205,657064.95,495185.15,0,0
21,PAYMENT,13642.52,C1494698099,3668.0,0.0,M310870265,0.0,0.0,0,0
21,PAYMENT,18800.94,C1731312180,11484.0,0.0,M149600492,0.0,0.0,0,0
19,CASH_IN,104757.61,C1131357222,4478170.72,4582928.32,C427911962,174977.0,70219.39,0,0
252,CASH_IN,50326.33,C621608694,198.0,50524.33,C1895863869,111365.8,61039.47,0,0
397,CASH_OUT,411279.66,C940786948,100091.0,0.0,C1603579923,10527.66,421807.33,0,0
358,CASH_IN,150799.91,C269223717,10862311.83,11013111.74,C1468467790,2161627.81,2010827.91,0,0
162,CASH_IN,122277.69,C933971595,11420.0,133697.69,C477234840,319282.06,197004.37,0,0
298,TRANSFER,1017928.87,C1261467146,140238.21,0.0,C198502413,46498003.52,47515932.39,0,0
298,CASH_IN,22462.42,C525143584,20129.0,42591.42,C218367600,999949.61,977487.19,0,0
250,PAYMENT,7223.35,C907497477,33652.0,26428.65,M1429447478,0.0,0.0,0,0
331,CASH_OUT,40313.91,C1681379890,192236.0,151922.09,C1915438576,0.0,40313.91,0,0
207,CASH_IN,215907.09,C1927842150,1413276.47,1629183.56,C1757956078,1047803.71,831896.63,0,0
500,PAYMENT,5369.03,C510564117,0.0,0.0,M849233658,0.0,0.0,0,0
144,CASH_OUT,64440.22,C1542686869,12537.0,0.0,C125961888,8127651.95,8192092.16,0,0
155,CASH_OUT,100371.51,C458070104,20023.0,0.0,C1427034210,0.0,100371.51,0,0
259,CASH_OUT,117450.3,C673048372,20558.0,0.0,C1727020095,33348.12,150798.43,0,0
185,CASH_IN,226414.45,C115641526,277.0,226691.45,C108482281,1885541.16,1659126.71,0,0
18,CASH_OUT,173296.12,C437607107,7024.0,0.0,C562930169,1345137.76,1379825.83,0,0
160,CASH_OUT,251654.24,C1740311131,26075.0,0.0,C2062072186,0.0,251654.24,0,0
19,PAYMENT,6840.91,C212041127,0.0,0.0,M1820560023,0.0,0.0,0,0
10,CASH_OUT,208314.31,C305668202,30189.0,0.0,C1099915107,2003700.05,2212014.36,0,0
280,CASH_OUT,67325.79,C1378862926,0.0,0.0,C930455878,884778.25,952104.04,0,0
329,TRANSFER,477503.19,C418697291,0.0,0.0,C453506515,5891429.35,6368932.55,0,0
132,PAYMENT,8090.17,C1043775755,8179.0,88.83,M932857324,0.0,0.0,0,0
322,PAYMENT,62152.92,C99991024,0.0,0.0,M1105254989,0.0,0.0,0,0
303,PAYMENT,19665.11,C303622534,21166.0,1500.89,M10187694,0.0,0.0,0,0
19,CASH_OUT,26787.52,C1274459498,2139.0,0.0,C290555266,251889.18,278676.7,0,0
279,CASH_IN,99401.71,C1893529095,48837.0,148238.71,C446745371,0.0,0.0,0,0
206,CASH_OUT,81487.28,C279070089,133931.07,52443.79,C506073437,502709.56,584196.84,0,0
346,CASH_IN,176177.42,C941244623,4670314.27,4846491.7,C723875839,7023815.92,6847638.5,0,0
202,CASH_OUT,7233.19,C407661759,11658.0,4424.81,C1833550268,0.0,7233.19,0,0
298,CASH_OUT,164038.34,C1096762119,0.0,0.0,C900412139,181170.96,345209.3,0,0
36,PAYMENT,13520.03,C1581653574,20792.0,7271.97,M1609506362,0.0,0.0,0,0
210,CASH_OUT,281491.07,C2053531374,6241.0,0.0,C166192626,685286.43,966777.5,0,0
349,TRANSFER,685742.82,C1816281387,0.0,0.0,C1274380939,831123.15,1516865.97,0,0
40,CASH_IN,346140.75,C337417888,2134060.14,2480200.89,C637132679,381907.87,35767.12,0,0
282,CASH_OUT,154792.43,C822469228,0.0,0.0,C292999577,252472.85,407265.29,0,0
324,PAYMENT,18863.0,C1615591221,2386.0,0.0,M2105847242,0.0,0.0,0,0
158,PAYMENT,10741.31,C164325399,10024.0,0.0,M10010327,0.0,0.0,0,0
130,CASH_OUT,302425.06,C1549553486,0.0,0.0,C1282208527,2113069.5,2415494.56,0,0
40,PAYMENT,23579.25,C1314753484,1042.0,0.0,M1320952401,0.0,0.0,0,0
692,PAYMENT,10050.15,C703650615,11129.85,1079.7,M1995462666,0.0,0.0,0,0
405,CASH_OUT,107954.25,C1140434582,1616.0,0.0,C1873545224,3862757.31,3970711.56,0,0
356,PAYMENT,1963.43,C375441206,50901.0,48937.57,M113880782,0.0,0.0,0,0
15,PAYMENT,12795.57,C672906978,18781.19,5985.62,M1693907331,0.0,0.0,0,0
202,CASH_IN,9644.83,C1721356817,33907.0,43551.83,C1796091521,3668816.44,3659171.61,0,0
514,PAYMENT,5987.61,C2097928786,0.0,0.0,M1019955943,0.0,0.0,0,0
131,PAYMENT,3419.35,C110077373,20479.0,17059.65,M1050809135,0.0,0.0,0,0
375,CASH_IN,74027.06,C1091145873,143313.0,217340.06,C1569620442,0.0,0.0,0,0
157,CASH_OUT,196484.25,C1009353800,0.0,0.0,C155617949,603025.57,799509.83,0,0
157,TRANSFER,63397.14,C1900998178,272018.6,208621.46,C533353674,353148.98,416546.12,0,0
182,CASH_OUT,47835.69,C831658674,187.0,0.0,C1349829180,491589.02,539424.72,0,0
347,CASH_OUT,190520.25,C966180887,106428.0,0.0,C1946188524,420727.47,611247.72,0,0
235,CASH_OUT,12333.45,C903602429,0.0,0.0,C396794463,211554.37,223887.83,0,0
13,CASH_IN,204849.94,C1837994156,6469.0,211318.94,C85353419,0.0,0.0,0,0
328,CASH_IN,7614.92,C218602576,123098.0,130712.92,C1794309630,8237.94,623.02,0,0
284,CASH_OUT,160215.58,C1708597850,0.0,0.0,C222908264,351839.14,512054.72,0,0
347,CASH_OUT,91687.21,C1025046881,0.0,0.0,C1911386065,1226824.72,1318511.93,0,0
13,PAYMENT,14208.67,C938191628,256150.31,241941.64,M949550202,0.0,0.0,0,0
226,CASH_OUT,425613.27,C903575190,0.0,0.0,C2028067259,876843.41,1302456.67,0,0
280,PAYMENT,10644.0,C156435396,0.0,0.0,M148561757,0.0,0.0,0,0
288,PAYMENT,67486.61,C39485233,68863.0,1376.39,M1530100543,0.0,0.0,0,0
20,CASH_OUT,135550.59,C791272421,21265.0,0.0,C982275887,768568.61,904119.2,0,0
203,PAYMENT,1882.65,C172884578,0.0,0.0,M1749775346,0.0,0.0,0,0
395,CASH_OUT,7912.19,C1892802615,101547.0,93634.81,C1070224661,0.0,7912.19,0,0
321,CASH_IN,85885.16,C1875791763,107189.0,193074.16,C1765071826,33923.08,0.0,0,0
168,CASH_IN,601268.0,C1449357040,6097303.87,6698571.87,C1155769157,2329723.42,1728455.42,0,0
40,PAYMENT,11360.17,C1633021800,306293.58,294933.41,M516242211,0.0,0.0,0,0
304,PAYMENT,42548.51,C1249747364,94787.56,52239.05,M708070571,0.0,0.0,0,0
356,CASH_IN,25019.84,C1274601364,18712684.21,18737704.06,C1397415921,437103.58,806627.27,0,0
132,PAYMENT,40461.09,C1193277890,153554.3,113093.21,M2075514354,0.0,0.0,0,0
308,CASH_OUT,75926.02,C1395175727,29564.0,0.0,C1273580417,859492.13,935418.15,0,0
155,CASH_OUT,609299.75,C1162397341,19827.0,0.0,C652394107,73437.46,682737.22,0,0
403,PAYMENT,9338.79,C1473706514,0.0,0.0,M1991692342,0.0,0.0,0,0
155,TRANSFER,628660.98,C1399788480,8793.0,0.0,C249674508,1264.68,629925.66,0,0
19,CASH_OUT,88857.14,C2095743022,11033.0,0.0,C285393966,0.0,88857.14,0,0
308,CASH_OUT,146918.28,C287445798,0.0,0.0,C1075909076,3212910.41,3359828.68,0,0
18,PAYMENT,6403.51,C968460934,15634.0,9230.49,M1789744267,0.0,0.0,0,0
133,CASH_IN,385719.34,C770104004,7221.0,392940.34,C803168252,34428.67,0.0,0,0
383,CASH_OUT,325015.09,C2127174965,0.0,0.0,C1334335444,706750.13,1031765.23,0,0
11,PAYMENT,15410.95,C1200281571,0.0,0.0,M683573364,0.0,0.0,0,0
380,CASH_IN,184210.75,C2078526129,5769.0,189979.75,C1343229726,199273.75,15063.0,0,0
182,CASH_OUT,512438.04,C417844116,541.0,0.0,C280601290,97292.33,609730.36,0,0
259,CASH_OUT,164411.64,C1706091373,27659.0,0.0,C1468581575,10674286.45,10838698.09,0,0
232,CASH_OUT,485420.55,C490222898,170055.0,0.0,C245017443,0.0,485420.55,0,0
399,CASH_IN,23442.89,C16221018,838333.42,861776.31,C1373604527,153085.84,129642.94,0,0
139,PAYMENT,7562.39,C856509473,0.0,0.0,M1777194272,0.0,0.0,0,0
189,PAYMENT,3522.27,C988637626,50275.0,46752.73,M543166439,0.0,0.0,0,0
330,CASH_OUT,320649.72,C901874161,2446.0,0.0,C1280163738,53238.65,373888.38,0,0
500,PAYMENT,25942.97,C1152625346,0.0,0.0,M1465597490,0.0,0.0,0,0
36,CASH_OUT,168436.08,C1052835376,50629.0,0.0,C1508426658,0.0,168436.08,0,0
276,CASH_OUT,41214.41,C132677413,0.0,0.0,C2116786123,3809967.09,3851181.5,0,0
129,PAYMENT,4649.61,C1822972136,1180.0,0.0,M1687187685,0.0,0.0,0,0
17,CASH_OUT,50441.27,C1747023210,7068.0,0.0,C753074984,913414.31,963855.59,0,0
44,CASH_IN,274371.1,C1494795806,932496.71,1206867.82,C716980398,2300900.67,2026529.56,0,0
210,CASH_IN,224953.19,C979345902,103409.0,328362.19,C1721213033,4861046.22,4636093.03,0,0
401,CASH_OUT,317997.01,C2101714899,0.0,0.0,C1707724495,3069176.44,3387173.45,0,0
256,CASH_OUT,101881.67,C1516089224,2940.0,0.0,C1458694010,284680.74,386562.41,0,0
260,CASH_OUT,76862.0,C1191160280,15850.0,0.0,C563077033,0.0,76862.0,0,0
211,PAYMENT,1638.94,C178190271,143825.0,142186.06,M2133024293,0.0,0.0,0,0
348,CASH_IN,326756.71,C1640557739,5233.0,331989.71,C1837215114,117121.85,0.0,0,0
279,CASH_IN,123546.19,C131140721,2581164.21,2704710.4,C20178659,347371.84,223825.66,0,0
181,CASH_OUT,24850.27,C1057727419,40471.0,15620.73,C1822666999,0.0,24850.27,0,0
297,CASH_OUT,311164.77,C1234024354,0.0,0.0,C606442640,1606025.64,1917190.41,0,0
206,CASH_OUT,426251.76,C2064584931,9.0,0.0,C1505144271,0.0,426251.76,0,0
132,PAYMENT,2816.51,C875368578,61414.0,58597.49,M858627394,0.0,0.0,0,0
188,PAYMENT,2364.75,C1311316435,0.0,0.0,M2048658153,0.0,0.0,0,0
283,CASH_OUT,209007.8,C1941042490,0.0,0.0,C715007517,506657.88,715665.67,0,0
235,CASH_OUT,86295.39,C1286331242,179264.91,92969.52,C358227896,987877.89,1074173.27,0,0
354,PAYMENT,8500.44,C1883618061,0.0,0.0,M10739373,0.0,0.0,0,0
302,PAYMENT,14481.78,C1526055981,0.0,0.0,M1028821964,0.0,0.0,0,0
15,PAYMENT,23039.51,C6020372,16795.0,0.0,M783105755,0.0,0.0,0,0
226,CASH_IN,282800.09,C220935804,811218.93,1094019.02,C780560667,1557761.32,1274961.23,0,0
262,CASH_OUT,311090.64,C1799793416,0.0,0.0,C2094194105,1323702.17,1634792.81,0,0
260,CASH_IN,71099.96,C483759679,4015.0,75114.96,C263467036,94791.07,23691.11,0,0
164,CASH_IN,32259.12,C1939310965,100897.0,133156.12,C578623836,1139180.16,1106921.04,0,0
307,CASH_IN,29867.44,C496601947,34899.58,64767.03,C1311771511,436519.9,406652.46,0,0
426,PAYMENT,11734.54,C1055969121,0.0,0.0,M144094181,0.0,0.0,0,0
301,PAYMENT,44402.99,C624202595,0.0,0.0,M151359206,0.0,0.0,0,0
308,CASH_IN,105651.07,C837236812,6825712.39,6931363.46,C1492592826,120556.95,14905.88,0,0
307,CASH_IN,124390.14,C1782306691,19330.0,143720.14,C1432833589,1731062.34,1606672.2,0,0
39,CASH_OUT,127894.45,C369687205,24427.0,0.0,C1034437282,24526.4,152420.84,0,0
186,CASH_OUT,66661.06,C88535965,0.0,0.0,C1120907712,576477.39,643138.45,0,0
280,CASH_OUT,501595.43,C1948192227,6054.0,0.0,C1982130421,253496.26,755091.69,0,0
372,PAYMENT,10482.76,C285322431,13198.0,2715.24,M249188691,0.0,0.0,0,0
9,CASH_OUT,280385.08,C1455342926,0.0,0.0,C629975762,508545.0,1531951.49,0,0
134,CASH_OUT,338301.88,C1056195045,0.0,0.0,C1297771414,600194.63,938496.51,0,0
179,PAYMENT,1231.1,C1263480607,0.0,0.0,M598880181,0.0,0.0,0,0
255,CASH_OUT,90543.75,C237061321,378916.0,288372.25,C950564322,0.0,90543.75,0,0
346,CASH_OUT,151847.34,C1370170552,0.0,0.0,C1203889373,315740.39,467587.73,0,0
207,CASH_OUT,55593.25,C1841987142,657.0,0.0,C2114294404,0.0,55593.25,0,0
212,PAYMENT,6992.84,C410597106,77836.0,70843.16,M203441326,0.0,0.0,0,0
284,PAYMENT,12888.74,C952593522,25311.0,12422.26,M1142184525,0.0,0.0,0,0
281,CASH_IN,107159.93,C1176581219,7488425.89,7595585.82,C1544673888,326463.94,219304.01,0,0
250,CASH_OUT,220371.85,C1575276294,100261.0,0.0,C808318289,6800.0,227171.84,0,0
43,CASH_IN,255253.8,C1905022180,754.0,256007.8,C1109410823,0.0,0.0,0,0
229,TRANSFER,1231268.3,C1059425153,0.0,0.0,C1902349806,1489009.28,2720277.58,0,0
155,TRANSFER,1301728.93,C1537641560,0.0,0.0,C2073108881,1912811.7,3214540.63,0,0
306,PAYMENT,10159.07,C1245545453,0.0,0.0,M1314219771,0.0,0.0,0,0
370,CASH_OUT,36819.22,C655945739,83778.0,46958.78,C7564015,381953.83,418773.05,0,0
252,CASH_OUT,31425.31,C1681500426,99455.0,68029.69,C1682260339,134570.27,165995.58,0,0
129,CASH_OUT,222157.11,C2016586890,0.0,0.0,C445430165,891989.5,1114146.61,0,0
37,PAYMENT,722.08,C1900111526,119519.81,118797.74,M443823652,0.0,0.0,0,0
232,PAYMENT,11358.79,C1239184156,0.0,0.0,M1291620630,0.0,0.0,0,0
164,CASH_IN,4413.12,C82759075,16791084.61,16795497.73,C1582400462,22751229.93,22746816.81,0,0
44,CASH_OUT,100128.97,C323139382,16611.0,0.0,C1079305567,0.0,100128.97,0,0
10,CASH_OUT,113491.19,C1751388920,22181.0,0.0,C1834699516,283864.41,173622.56,0,0
10,PAYMENT,4187.68,C1192355758,0.0,0.0,M831161542,0.0,0.0,0,0
212,CASH_OUT,82702.35,C120998294,0.0,0.0,C1700144131,329506.72,412209.07,0,0
164,CASH_OUT,38879.75,C1849475710,0.0,0.0,C853443599,234886.78,273766.53,0,0
165,PAYMENT,22609.93,C348589043,197.0,0.0,M594148111,0.0,0.0,0,0
203,PAYMENT,9504.62,C1648468240,0.0,0.0,M1905362121,0.0,0.0,0,0
213,CASH_IN,27870.43,C1847624716,10769.0,38639.43,C803521459,13338.01,0.0,0,0
214,PAYMENT,19255.74,C298034270,108.0,0.0,M1482191166,0.0,0.0,0,0
375,CASH_IN,238418.85,C1954959089,10820.0,249238.85,C860817152,0.0,0.0,0,0
141,CASH_OUT,111285.56,C508214116,11295.0,0.0,C793170720,287015.12,398300.67,0,0
20,CASH_OUT,323732.06,C653004188,0.0,0.0,C1247600089,14924589.58,15248321.63,0,0
205,CASH_IN,61254.98,C2130436156,0.0,61254.98,C1530687129,192834.21,131579.24,0,0
401,CASH_OUT,245531.42,C688619456,32037.0,0.0,C1959131299,2607461.85,2852993.27,0,0
307,TRANSFER,1721751.74,C1914699097,92848.0,0.0,C1811439343,0.0,1721751.74,0,0
156,PAYMENT,5367.07,C1611121452,167566.66,162199.59,M972807529,0.0,0.0,0,0
8,PAYMENT,5015.1,C352922796,207355.74,202340.64,M1794264374,0.0,0.0,0,0
590,PAYMENT,9069.9,C643893230,51589.0,42519.1,M1994700683,0.0,0.0,0,0
225,CASH_OUT,38250.06,C1933173829,258636.0,220385.94,C407588922,0.0,38250.06,0,0
241,PAYMENT,12313.07,C116732978,19073.15,6760.07,M2091977054,0.0,0.0,0,0
139,CASH_OUT,130631.0,C56400370,81436.0,0.0,C1280252592,0.0,130631.0,0,0
36,PAYMENT,2869.57,C1588573435,624596.05,621726.48,M776091465,0.0,0.0,0,0
177,PAYMENT,565.64,C1254915227,36012.62,35446.98,M1270866359,0.0,0.0,0,0
329,PAYMENT,10240.4,C328904756,0.0,0.0,M1970534324,0.0,0.0,0,0
133,CASH_OUT,148858.61,C719215045,0.0,0.0,C33524623,8444760.78,8593619.39,0,0
228,CASH_IN,118657.95,C606352272,5747657.87,5866315.82,C25939535,10208816.81,10090158.86,0,0
563,CASH_OUT,67496.97,C1282876970,0.0,0.0,C163636629,302000.82,369497.79,0,0
322,CASH_OUT,229421.28,C2048485213,0.0,0.0,C1877113284,753633.01,983054.29,0,0
308,CASH_OUT,137569.77,C1906729956,21068.0,0.0,C865190529,995412.25,1132982.02,0,0
38,PAYMENT,13540.22,C486813190,10451.0,0.0,M1882870881,0.0,0.0,0,0
41,CASH_OUT,49710.14,C114005626,0.0,0.0,C458581376,476060.37,525770.51,0,0
396,CASH_IN,34088.61,C1674971143,40081.0,74169.61,C1922166934,31425.48,0.0,0,0
211,CASH_OUT,226842.09,C1993846564,284639.31,57797.22,C1239370422,62021.28,288863.37,0,0
184,PAYMENT,29985.34,C1548103757,5118.0,0.0,M885131348,0.0,0.0,0,0
45,CASH_OUT,345471.86,C908499966,17685.38,0.0,C372972026,1797399.63,2142871.48,0,0
33,PAYMENT,30069.87,C638704068,0.0,0.0,M71903750,0.0,0.0,0,0
215,PAYMENT,16387.43,C1074293756,0.0,0.0,M1136361247,0.0,0.0,0,0
229,PAYMENT,37225.6,C1991039844,565.0,0.0,M2133818455,0.0,0.0,0,0
137,CASH_OUT,155703.32,C1385428605,10370.0,0.0,C2048725589,282198.82,437902.14,0,0
250,CASH_OUT,444800.33,C1203052204,250513.0,0.0,C1357487695,1272497.01,1717297.34,0,0
153,TRANSFER,1174696.06,C868420660,0.0,0.0,C268857369,1258912.19,2072307.85,0,0
306,CASH_OUT,326263.19,C922392272,0.0,0.0,C2080556791,422631.76,748894.95,0,0
180,PAYMENT,3404.2,C1988782346,2273.0,0.0,M810220952,0.0,0.0,0,0
332,CASH_IN,380855.91,C1252662561,4755950.52,5136806.43,C396466417,791071.15,410215.24,0,0
190,CASH_OUT,263239.36,C1273219107,213942.0,0.0,C1099229939,26685.09,289924.45,0,0
353,PAYMENT,32486.38,C1348757164,0.0,0.0,M2001697476,0.0,0.0,0,0
12,CASH_IN,212729.41,C1773063461,789035.01,1001764.42,C1336969293,355950.75,0.0,0,0
12,PAYMENT,11679.69,C1792823935,0.0,0.0,M1342400264,0.0,0.0,0,0
136,CASH_OUT,43966.9,C503557998,21112.0,0.0,C912024721,105465.35,149432.25,0,0
640,PAYMENT,162.1,C283945450,11448.0,11285.9,M330630016,0.0,0.0,0,0
681,CASH_OUT,96988.32,C340581804,239262.2,142273.88,C94539848,165500.38,262488.7,0,0
39,PAYMENT,4950.05,C1434494999,100229.0,95278.95,M1963430471,0.0,0.0,0,0
19,CASH_OUT,84788.18,C1755724925,40070.0,0.0,C1575034792,461534.29,546322.47,0,0
133,CASH_OUT,185659.24,C2143742059,25383.0,0.0,C954459312,0.0,185659.24,0,0
13,TRANSFER,1039888.14,C951391295,0.0,0.0,C793315160,1941067.45,2945413.8,0,0
10,CASH_OUT,227608.51,C1892292976,22558.0,0.0,C822503864,0.0,187027.82,0,0
251,PAYMENT,2664.1,C2097226540,339075.1,336410.99,M2049703654,0.0,0.0,0,0
324,PAYMENT,38728.8,C250735220,5350.0,0.0,M1814582973,0.0,0.0,0,0
42,TRANSFER,100512.44,C2059042604,0.0,0.0,C1844620248,309125.17,409637.62,0,0
183,PAYMENT,5261.03,C1645199276,0.0,0.0,M716541422,0.0,0.0,0,0
187,PAYMENT,1843.36,C2023476336,348180.8,346337.44,M428977275,0.0,0.0,0,0
18,CASH_OUT,221859.51,C1721088377,153576.0,0.0,C29117237,0.0,221859.51,0,0
20,PAYMENT,1138.12,C778221238,0.0,0.0,M516173345,0.0,0.0,0,0
236,PAYMENT,12298.13,C837483351,260096.8,247798.67,M1515028833,0.0,0.0,0,0
183,PAYMENT,6193.16,C1809725900,11438.0,5244.84,M634589598,0.0,0.0,0,0
399,CASH_OUT,136352.4,C1802905135,593.0,0.0,C1862242629,494348.53,630700.93,0,0
347,CASH_OUT,145412.68,C277276749,48780.0,0.0,C889183126,535653.26,681065.95,0,0
204,PAYMENT,1088.45,C1400287024,0.0,0.0,M70036913,0.0,0.0,0,0
308,CASH_OUT,259475.51,C2102361391,0.0,0.0,C1949230493,909008.46,1168483.97,0,0
332,CASH_OUT,73110.25,C1397850005,37917.0,0.0,C947985706,0.0,73110.25,0,0
279,CASH_OUT,182950.11,C1485961193,0.0,0.0,C1807217161,276230.13,459180.24,0,0
403,CASH_IN,51531.19,C1016755245,4520366.21,4571897.4,C932715689,73127.34,21596.15,0,0
208,CASH_OUT,108174.76,C1189342352,364216.42,256041.67,C199818048,853427.98,961602.73,0,0
15,PAYMENT,14649.63,C1826811446,915.47,0.0,M714913000,0.0,0.0,0,0
226,CASH_IN,170500.6,C656003816,698590.53,869091.12,C915692461,3440902.63,3270402.03,0,0
330,CASH_IN,123650.04,C1150402266,27620675.15,27744325.19,C527262251,1139842.0,1016191.95,0,0
234,PAYMENT,24464.85,C2137757983,0.0,0.0,M777141400,0.0,0.0,0,0
370,CASH_OUT,377482.99,C469960630,6892.0,0.0,C1677362065,0.0,377482.99,0,0
169,PAYMENT,5094.29,C1476061816,46132.0,41037.71,M1656270497,0.0,0.0,0,0
352,CASH_IN,105229.05,C1511059866,5126429.57,5231658.62,C153896098,10569955.83,10464726.78,0,0
136,PAYMENT,21382.03,C707190535,0.0,0.0,M1343704415,0.0,0.0,0,0
402,CASH_IN,269983.22,C1176232916,10885429.9,11155413.11,C1648356298,1874689.68,1604706.46,0,0
379,PAYMENT,4125.43,C1560736252,15228.0,11102.57,M1586437631,0.0,0.0,0,0
20,CASH_IN,207232.24,C395818469,3886177.67,4093409.9,C293277218,3347857.0,3690466.1,0,0
211,CASH_OUT,102911.44,C499518658,25840.0,0.0,C1939851221,1478751.93,1581663.37,0,0
120,PAYMENT,10083.62,C1556384376,9919.0,0.0,M1367144707,0.0,0.0,0,0
274,CASH_OUT,139909.52,C1742499067,0.0,0.0,C1056911561,813387.35,953296.86,0,0
307,CASH_OUT,21859.84,C1849945388,144915.0,123055.16,C1797759225,977269.1,999128.94,0,0
280,CASH_OUT,159265.42,C644907890,0.0,0.0,C36139136,3640093.31,3799358.73,0,0
20,TRANSFER,357213.18,C1048144443,15778.0,0.0,C1835216274,0.0,357213.18,0,0
37,CASH_IN,217024.3,C1121132969,2519391.21,2736415.51,C1505975936,1867659.07,1650634.77,0,0
